date,time,ft_str,ft_dec,stage_m,q_cfs,q_cumec
8/19/2021,11:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,11:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/21/2021,11:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,11:00 PM,14'8'',14.67,534.65,5968.0,168.99
8/23/2021,11:00 PM,14'02'',14.17,534.5,5633.0,159.51
24/08/2021,11:00 PM,13'10'',13.83,534.4,5327.0,150.84
8/25/2021,12:00 AM,13'8'',13.67,534.35,5136.0,145.44
8/26/2021,12:00 AM,12'8'',12.67,534.04,4073.0,115.33
8/27/2021,12:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,12:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,12:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,12:00 AM,11'9'',11.75,533.77,3222.0,91.24
8/25/2021,1:00 AM,13'7'',13.58,534.32,5040.0,142.72
8/26/2021,1:00 AM,12'6'',12.5,533.99,3902.0,110.49
8/27/2021,1:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,1:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,1:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,1:00 AM,11'9'',11.75,533.77,3222.0,91.24
8/25/2021,2:00 AM,13'6'',13.5,534.3,4944.0,140.0
8/26/2021,2:00 AM,12'6'',12.5,533.99,3902.0,110.49
8/27/2021,2:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,2:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,2:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,2:00 AM,11'9'',11.75,533.77,3222.0,91.24
8/25/2021,3:00 AM,13'5'',13.42,534.27,4856.0,137.51
8/26/2021,3:00 AM,12'4'',12.33,533.94,3720.0,105.34
8/27/2021,3:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,3:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,3:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,3:00 AM,11'9'',11.75,533.77,3222.0,91.24
8/25/2021,4:00 AM,13'4'',13.33,534.25,4768.0,135.01
8/26/2021,4:00 AM,12'4'',12.33,533.94,3720.0,105.34
8/27/2021,4:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,4:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,4:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,4:00 AM,11'9'',11.75,533.77,3222.0,91.24
8/25/2021,5:00 AM,13'3'',13.25,534.22,4679.0,132.49
8/26/2021,5:00 AM,12'2'',12.17,533.89,3538.0,100.19
8/27/2021,5:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,5:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,5:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,5:00 AM,11'9'',11.75,533.77,3222.0,91.24
8/25/2021,6:00 AM,13'2'',13.17,534.2,4591.0,130.0
8/26/2021,6:00 AM,12'2'',12.17,533.89,3538.0,100.19
8/27/2021,6:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,6:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,6:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,6:00 AM,11'9'',11.75,533.77,3222.0,91.24
8/25/2021,7:00 AM,13'2'',13.17,534.2,4591.0,130.0
8/26/2021,7:00 AM,12'2'',12.17,533.89,3538.0,100.19
8/27/2021,7:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,7:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,7:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,7:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,7:00 AM,11'9'',11.75,533.77,3222.0,91.24
8/25/2021,8:00 AM,13'1'',13.08,534.17,4503.0,127.51
8/26/2021,8:00 AM,12'2'',12.17,533.89,3538.0,100.19
8/27/2021,8:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,8:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,8:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,8:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,8:00 AM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,9:00 AM,13'0'',13.0,534.15,4414.0,124.99
8/26/2021,9:00 AM,12'2'',12.17,533.89,3538.0,100.19
8/27/2021,9:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,9:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,9:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,9:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/31/2021,9:00 AM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,10:00 AM,13'0'',13.0,534.15,4414.0,124.99
8/26/2021,10:00 AM,12'2'',12.17,533.89,3538.0,100.19
8/27/2021,10:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,10:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,10:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,10:00 AM,11'11'',11.92,533.82,3311.0,93.76
8/31/2021,10:00 AM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,11:00 AM,13'0'',13.0,534.15,4414.0,124.99
8/26/2021,11:00 AM,12'2'',12.17,533.89,3538.0,100.19
8/27/2021,11:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,11:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,11:00 AM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,11:00 AM,11'11'',11.92,533.82,3311.0,93.76
8/31/2021,11:00 AM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,12:00 PM,13'0'',13.0,534.15,4414.0,124.99
8/26/2021,12:00 PM,12'2'',12.17,533.89,3538.0,100.19
8/27/2021,12:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,12:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,12:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,12:00 PM,11'11'',11.92,533.82,3311.0,93.76
8/31/2021,12:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,1:00 PM,13'0'',13.0,534.15,4414.0,124.99
8/26/2021,1:00 PM,12'2'',12.17,533.89,3538.0,100.19
8/27/2021,1:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,1:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,1:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,1:00 PM,11'10'',11.83,533.79,3267.0,92.51
8/31/2021,1:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,2:00 PM,12'11'',12.92,534.12,4329.0,122.58
8/26/2021,2:00 PM,12'1'',12.08,533.87,3446.0,97.58
8/27/2021,2:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,2:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,2:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,2:00 PM,11'10'',11.83,533.79,3267.0,92.51
8/31/2021,2:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,3:00 PM,12'11'',12.92,534.12,4329.0,122.58
8/26/2021,3:00 PM,12'1'',12.08,533.87,3446.0,97.58
8/27/2021,3:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,3:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,3:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,3:00 PM,11'10'',11.83,533.79,3267.0,92.51
8/31/2021,3:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,4:00 PM,12'11'',12.92,534.12,4329.0,122.58
8/26/2021,4:00 PM,12'1'',12.08,533.87,3446.0,97.58
8/27/2021,4:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,4:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,4:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,4:00 PM,11'10'',11.83,533.79,3267.0,92.51
8/31/2021,4:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,5:00 PM,12'11'',12.92,534.12,4329.0,122.58
8/26/2021,5:00 PM,12'1'',12.08,533.87,3446.0,97.58
8/27/2021,5:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,5:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,5:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,5:00 PM,11'9'',11.75,533.77,3222.0,91.24
8/31/2021,5:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,6:00 PM,12'10'',12.83,534.1,4244.0,120.18
8/26/2021,6:00 PM,12'1'',12.08,533.87,3446.0,97.58
8/27/2021,6:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,6:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,6:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,6:00 PM,11'9'',11.75,533.77,3222.0,91.24
8/31/2021,6:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,7:00 PM,12'10'',12.83,534.1,4244.0,120.18
8/26/2021,7:00 PM,12'1'',12.08,533.87,3446.0,97.58
8/27/2021,7:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,7:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,7:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,7:00 PM,11'9'',11.75,533.77,3222.0,91.24
8/31/2021,7:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,8:00 PM,12'9'',12.75,534.07,4158.0,117.74
8/26/2021,8:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/27/2021,8:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,8:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,8:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,8:00 PM,11'9'',11.75,533.77,3222.0,91.24
8/31/2021,8:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,9:00 PM,12'8'',12.67,534.04,4073.0,115.33
8/26/2021,9:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/27/2021,9:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,9:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,9:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,9:00 PM,11'9'',11.75,533.77,3222.0,91.24
8/31/2021,9:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,10:00 PM,12'8'',12.67,534.04,4073.0,115.33
8/26/2021,10:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/27/2021,10:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,10:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,10:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,10:00 PM,11'9'',11.75,533.77,3222.0,91.24
8/31/2021,10:00 PM,11'8'',11.67,533.74,3178.0,89.99
8/25/2021,11:00 PM,12'8'',12.67,534.04,4073.0,115.33
8/26/2021,11:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/27/2021,11:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/28/2021,11:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/29/2021,11:00 PM,12'0'',12.0,533.84,3355.0,95.0
8/30/2021,11:00 PM,11'9'',11.75,533.77,3222.0,91.24
8/31/2021,11:00 PM,11'8'',11.67,533.74,3178.0,89.99
9/1/2021,12:00 AM,11'07'',11.58,533.71,3134.0,88.74
9/2/2021,12:00 AM,11'00'',11.0,533.54,2825.0,80.0
9/3/2021,12:00 AM,11'02'',11.17,533.59,2913.0,82.49
9/4/2021,12:00 AM,12'1'',12.08,533.87,3446.0,97.58
9/5/2021,12:00 AM,12'3'',12.25,533.92,3629.0,102.76
9/6/2021,12:00 AM,13'7'',13.58,534.32,5040.0,142.72
9/7/2021,12:00 AM,14'10'',14.83,534.71,6074.0,172.0
9/8/2021,12:00 AM,16'03'',16.25,535.14,7329.0,207.53
9/1/2021,1:00 AM,11'06'',11.5,533.69,3090.0,87.5
9/2/2021,1:00 AM,11'00'',11.0,533.54,2825.0,80.0
9/3/2021,1:00 AM,11'02'',11.17,533.59,2913.0,82.49
9/4/2021,1:00 AM,12'1'',12.08,533.87,3446.0,97.58
9/5/2021,1:00 AM,12'3'',12.25,533.92,3629.0,102.76
9/6/2021,1:00 AM,13'7'',13.58,534.32,5040.0,142.72
9/8/2021,1:00 AM,16'04'',16.33,535.16,7445.0,210.82
9/1/2021,2:00 AM,11'05'',11.42,533.66,3046.0,86.25
9/2/2021,2:00 AM,11'00'',11.0,533.54,2825.0,80.0
9/3/2021,2:00 AM,11'02'',11.17,533.59,2913.0,82.49
9/4/2021,2:00 AM,12'1'',12.08,533.87,3446.0,97.58
9/5/2021,2:00 AM,12'3'',12.25,533.92,3629.0,102.76
9/6/2021,2:00 AM,13'8'',13.67,534.35,5136.0,145.44
9/8/2021,2:00 AM,16'07'',16.58,535.24,7802.0,220.93
9/1/2021,3:00 AM,11'04'',11.33,533.64,3002.0,85.01
9/2/2021,3:00 AM,11'00'',11.0,533.54,2825.0,80.0
9/3/2021,3:00 AM,11'02'',11.17,533.59,2913.0,82.49
9/4/2021,3:00 AM,12'2'',12.17,533.89,3538.0,100.19
9/5/2021,3:00 AM,12'3'',12.25,533.92,3629.0,102.76
9/6/2021,3:00 AM,13'8'',13.67,534.35,5136.0,145.44
9/8/2021,3:00 AM,16'11'',16.92,535.34,8274.0,234.29
9/1/2021,4:00 AM,11'03'',11.25,533.61,2958.0,83.76
9/2/2021,4:00 AM,11'00'',11.0,533.54,2825.0,80.0
9/3/2021,4:00 AM,11'02'',11.17,533.59,2913.0,82.49
9/4/2021,4:00 AM,12'2'',12.17,533.89,3538.0,100.19
9/5/2021,4:00 AM,12'3'',12.25,533.92,3629.0,102.76
9/6/2021,4:00 AM,13'8'',13.67,534.35,5136.0,145.44
9/8/2021,4:00 AM,17'02'',17.17,535.42,8518.0,241.2
9/1/2021,5:00 AM,11'02'',11.17,533.59,2913.0,82.49
9/2/2021,5:00 AM,11'00'',11.0,533.54,2825.0,80.0
9/3/2021,5:00 AM,11'02'',11.17,533.59,2913.0,82.49
9/4/2021,5:00 AM,12'2'',12.17,533.89,3538.0,100.19
